--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/193464_3204.jpg	193464                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/193597_1360.jpg	193597                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/193694_5722.jpg	193694                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/193834_52.jpg	193834                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/193854_1004.jpg	193854                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/193854_2897.jpg	193854                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/193923_3900.jpg	193923                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/194051_1427.jpg	194051                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/194321_1556.jpg	194321                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/194359_2148.jpg	194359                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/194366_1900.jpg	194366                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/194479_1063.jpg	194479                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/194790_241.jpg	194790                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/194959_585.jpg	194959                   	0.9986
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/195295_4435.jpg	195295                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/195364_5996.jpg	195364                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/195400_1592.jpg	195400                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/195400_5799.jpg	195400                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/195500_3482.jpg	195500                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/195579_5024.jpg	195579                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/195779_1536.jpg	195779                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196100_5787.jpg	196100                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196384_448.jpg	196384                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196485_4302.jpg	196485                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196546_5011.jpg	196546                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196592_5887.jpg	196592                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196622_4499.jpg	196622                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196672_517.jpg	196672                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/196990_3103.jpg	196990                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197136_1555.jpg	197136                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197311_5497.jpg	197311                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197468_4204.jpg	197468                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197519_5245.jpg	197519                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197639_4012.jpg	197639                   	0.9996
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197704_1453.jpg	197704                   	0.9976
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197704_5559.jpg	197704                   	0.9960
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197807_4306.jpg	197807                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197817_922.jpg	197817                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/197824_2800.jpg	197824                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198009_531.jpg	198009                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198063_246.jpg	198063                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198140_5942.jpg	198140                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198338_5972.jpg	198338                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198483_5376.jpg	198483                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198530_6025.jpg	198530                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198570.54_6023.jpg	198570.54                	0.9697
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198583_3541.jpg	198583                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198786_745.jpg	198786                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198798_1154.jpg	198798                   	0.9980
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198840_2837.jpg	198840                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198889_4835.jpg	198889                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/198995_114.jpg	198995                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/199146_2754.jpg	199146                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/199255_2052.jpg	199255                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/199597.51_3172.jpg	199597.51                	0.9765
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/199677_351.jpg	199677                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200023_2414.jpg	200023                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200369_5253.jpg	200369                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200469_4110.jpg	200469                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200496_4927.jpg	200496                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200535_4803.jpg	200535                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200549_3597.jpg	200549                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200603_3752.jpg	200603                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200641.34_3303.jpg	200641.34                	0.9765
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200696_5550.jpg	200696                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200736_3421.jpg	200736                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200886_4121.jpg	200886                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/200973_1097.jpg	200973                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201086_551.jpg	201086                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201197_3013.jpg	201197                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201261_122.jpg	201261                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201285_5755.jpg	201285                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201464_1709.jpg	201464                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201611_823.jpg	201611                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201659_1158.jpg	201659                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201858_1756.jpg	201858                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201932_978.jpg	201932                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/201984_3856.jpg	201984                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202030_702.jpg	202030                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202183_1511.jpg	202183                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202201_1753.jpg	202201                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202442_3059.jpg	202442                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202461_4868.jpg	202461                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202502_3290.jpg	202502                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202660_2194.jpg	202660                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202678_5480.jpg	202678                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202746_2959.jpg	202746                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/202833_361.jpg	202833                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203065_6073.jpg	203065                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203176_5726.jpg	203176                   	0.9986
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203183_5588.jpg	203183                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203257_3676.jpg	203257                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203432_1499.jpg	203432                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203482_5118.jpg	203482                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203520_4587.jpg	203520                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203541_5365.jpg	203541                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203569_1846.jpg	203569                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203569_5511.jpg	203569                   	0.9996
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203623_4535.jpg	203623                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203870_5977.jpg	203870                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203881_304.jpg	203881                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/203884_6.jpg	203884                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204003_3265.jpg	204003                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204170_4551.jpg	204170                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204193_5528.jpg	204193                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204240_4289.jpg	204240                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204240_4668.jpg	204240                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204240_5267.jpg	204240                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204479._5696.jpg	204479.                  	0.9766
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/204584_4957.jpg	204584                   	0.9993
